334690602,2800,Outer Loop,Louisville,KY,38.1362909,-85.7120105
334702414,5714,West Gate City Boulevard,Greensboro,NC,36.0396287,-79.8490262
334718177,812,Winston Road,Lexington,NC,35.8364783,-80.2541531
334725165,20310,Grande Oak Shoppes Boulevard,Estero,FL,26.4375351,-81.7703918
334773291,3470,North Road,Poughkeepsie,NY,41.7258791,-73.9314305
334911214,16410,North May Avenue,Edmond,OK,35.6376265,-97.5664929
334952315,191,South Lovekin Boulevard,Blythe,,33.6086917,-114.6058868
334952732,5328,Lincoln Highway,Gap,PA,39.9916207,-76.0203876
334952774,900,Commons Drive,Parkesburg,PA,39.9831626,-75.933926
334953948,1241,West Main Street,Quartzsite,AZ,33.6615379,-114.2374863
335163052,1257,Lancaster Avenue,Bryn Mawr,PA,40.0267677,-75.3284132
335234005,,,,,46.1265674,-112.9340959
335276225,5051,Bayfield Parkway,Concord,NC,35.4203025,-80.675619
335280022,6421,Old US Highway 52,Lexington,NC,35.9127902,-80.2531919
335387016,2430,East Baseline Road,Phoenixq,AZ,33.3784561,-112.029116
335467353,,,,,29.9028463,-81.3200456
335468579,1306,North Liberty Lake Road,Liberty Lake,WA,47.669758,-117.1051765
335480851,,,,,46.2539667,-114.1571268
335633925,10999,Metcalf Avenue,Overland Park,KS,38.929646,-94.6670474
335639679,,,,,42.8319305,-108.7239096
335692281,,,,,39.0965762,-79.6799287
335698350,3078,Wilma Rudolph Boulevard,Clarksville,TN,36.5962197,-87.2873443
335750445,1129,Campbell Avenue,West Haven,CT,41.289506,-72.9583644
335750861,3213,Airport Boulevard,Mobile,AL,30.6758476,-88.1208012
335753137,2,Springdale Boulevard,Mobile,AL,30.6879996,-88.1238361
335842323,14601,Red Hill Avenue,Tustin,CA,33.7269689,-117.8226068
335978439,,,,,18.1554137,-67.1458702
335998396,2285,Trout Street,Juneau,AK,58.3643672,-134.5761108
336018196,201,Rudy Circle,Nashville,TN,36.2198621,-86.6945159
336054417,12090,Southwest Main Street,Tigard,OR,45.432313,-122.7678887
336116461,3704,North Roosevelt Boulevard,Key West,FL,24.5718356,-81.7568792
336177326,5713,Belair Road,Baltimore,MD,39.3429969,-76.5440558
336203535,4538,Erdman Avenue,Baltimore,MD,39.3093612,-76.5620032
336309005,2001,North Broadway,Baltimore,MD,39.3136669,-76.5961792
336353363,5100,York Road,Baltimore,MD,39.3503631,-76.6101304
336419478,6214,Shepherdsville Road,Louisville,KY,38.1580214,-85.6606174
336422045,3912,Falls Road,Baltimore,MD,39.3356056,-76.6366591
336481892,3005,Fern Valley Road,Louisville,KY,38.1575724,-85.7083932
336521152,4401,Reisterstown Road,Baltimore,MD,39.3394118,-76.6679647
336603422,,,,,37.7404156,-88.9633073
336615188,900,9th Street,Modesto,CA,37.6391441,-121.0001314
336756583,9405,West 75th Street,Overland Park,KS,38.992551,-94.6956847
337036791,2290,Randall Road,Carpentersville,IL,42.1235133,-88.3362358
337083572,2720,West Broadway,Louisville,KY,38.2489327,-85.7979596
337087840,3255,Frederick Avenue,Baltimore,MD,39.2805598,-76.671389
337104532,3100,Poplar Level Road,Louisville,KY,38.211442,-85.7209123
337112646,3350,Preston Highway,Louisville,KY,38.1978284,-85.7322248
337122285,9254,Westport Road,Rolling Hills,KY,38.2855575,-85.5786155
337130912,287,North Hubbards Lane,St Matthews,KY,38.2585953,-85.6394078
337178535,7830,32nd Street North,Oakdale,MN,44.9970743,-92.9485432
337188515,5015,Shelbyville Road,St Matthews,KY,38.2506276,-85.6216086
337275393,1212,West Broadway,Louisville,KY,38.2472075,-85.7721182
337280950,35242,Grand River Avenue,Farmington Hills,MI,42.4695999,-83.3949095
337280990,1700,Park Avenue,Bridgeport,CT,41.1827629,-73.2056333
337394702,821,North Val Vista Drive,Gilbert,AZ,33.3651134,-111.7555398
337424342,290,Bristol Street,Costa Mesa,CA,33.6672111,-117.8821722
337427628,818,Green Springs Highway,Homewood,AL,33.4604269,-86.8183682
337430576,1547,Montgomery Highway,Hoover,AL,33.4073337,-86.8058976
337476027,3401,Pulaski Highway,Baltimore,MD,39.2957801,-76.569171
337493338,8909,East 350 Highway,Raytown,MO,38.9971734,-94.4789211
337494373,3340,Taylor Boulevard,Louisville,KY,38.2004195,-85.7830178
337497221,5015,West Slauson Avenue,Los Angeles,CA,33.987873,-118.3652149
337501555,9901,Ormsby Station Road,Lyndon,KY,38.2640266,-85.5683801
337607798,8600,Citadel Way,Jeffersontown,KY,38.2115924,-85.5975823
337678552,449,Foothill Boulevard,La Canada Flintridge,CA,34.1989959,-118.1876169
337705311,,Carretera Militar,Bayamón,PR,18.4078209,-66.1859967
337707580,2961,Breckenridge Lane,Louisville,KY,38.2190609,-85.6287919
337711910,998,Breckenridge Lane,St Matthews,KY,38.2309379,-85.6405943
337713018,1260,Dixwell Avenue,Hamden,CT,41.3479349,-72.9336464
338022781,,Avenida Dr. Agustín Stahl,Bayamón,PR,18.3856778,-66.1446753
338029402,27,North Howard Street,Baltimore,MD,39.2903065,-76.6191752
338068094,1205,Williston Road,South Burlington,VT,44.4674689,-73.1756552
338073590,1094,Whalley Avenue,New Haven,CT,41.3285666,-72.9666514
338133831,,,,,18.4043034,-66.1596076
338196278,819,North Sullivan Road,Veradale,WA,47.664882,-117.1971557
338206990,5508,Preston Highway,Louisville,KY,38.168408,-85.7068854
338229199,8220,Preston Highway,Louisville,KY,38.1329446,-85.6841532
338237475,1620,Broad Street,,,42.1868724,-93.57411
338321105,1907,Center Point Parkway,Birmingham,AL,33.6368352,-86.6833773
338332552,,,,,39.8839184,-79.7348174
338353027,6007,Slide Road,Lubbock,TX,33.5391307,-101.9217556
338405625,5630,Bardstown Road,Louisville,KY,38.1632353,-85.5973621
338894597,,Av. Ramón Luis Rivera (Av. Comerío),Bayamón,PR,18.3716059,-66.1831471
338932377,,,,,37.6171028,-84.7714345
338982729,721,Buchanan Trail East,Greencastle,,39.786695,-77.7112423
339054847,5001,South 3rd Street,Louisville,KY,38.1743826,-85.7670057
339088301,,,,,18.3788714,-66.1715992
339126060,2701,West MacArthur Boulevard,Santa Ana,CA,33.700263,-117.9055661
339200457,15,South Havana Street,Spokane,WA,47.6569108,-117.3463652
339223324,4445,Cane Run Road,Louisville,KY,38.1955044,-85.8417046
339232464,13800,Outlet Drive,Silver Spring,MD,39.0828013,-76.9472515
339234542,7426,3rd Street Road,Louisville,KY,38.1448072,-85.7772162
339254317,10411,Dixie Highway,Louisville,KY,38.1033105,-85.8689097
339255616,8600,Dixie Highway,Louisville,KY,38.127982,-85.8504594
339259012,6701,Dixie Highway,Louisville,KY,38.1524987,-85.8356084
339264096,4622,Dixie Highway,Shively,KY,38.1773298,-85.8209868
339647459,6400,Greenwood Road,Louisville,KY,38.1442928,-85.8713838
339861459,,,,,41.5538296,-89.0673175
340016690,174,Portion Road,Lake Ronkonkoma,NY,40.8263051,-73.106532
340131753,107,Main Street,Islip,NY,40.7282901,-73.2254477
340171432,213,South Main Street,Boiling Springs,NC,35.2461307,-81.6657321
340171780,2066,Cedar Creek Road,Fayetteville,NC,35.0061791,-78.8176088
340205279,,,,,48.5550307,-109.6898159
340223217,,,,,36.3060578,-96.463624
340302320,825,South Big A Road,Toccoa,GA,34.5692351,-83.3039184
340317356,281,Schillinger Road,Mobile,AL,30.6842398,-88.2251031
340332072,933,US 31 South,Traverse City,MI,44.6734354,-85.6556744
340544210,5600,O'Donnell Street Cut Off,Baltimore,MD,39.2788013,-76.5466256
340560961,1404,Des Moines Street,Des Moines,IA,41.5949095,-93.5978044
340705027,10777,Q Street,Omaha,NE,41.2049332,-96.0806976
340930930,1610,North Broad Street,Tazewell,TN,36.4506043,-83.5705167
341009674,,,,,48.196122,-106.6352156
341075038,100,Old Sugar Creek Road,Fenton,MO,38.4897157,-90.4865029
341283528,923,Cranston Street,Cranston,RI,41.8018783,-71.445918
341330786,305,Ernest W. Barrett Parkway Northwest,Kennesaw,GA,34.0135717,-84.5606837
341648250,1678,Route 12,Ledyard,CT,41.4304708,-72.0814355
341834279,44900,Ford Road,Canton,MI,42.3225926,-83.4821389
341851257,,,Wolf Point,MT,48.093951,-105.6409223
342128799,26924,Maple Valley Black Diamond Road Southeast,Maple Valley,WA,47.3599364,-122.0202312
342224216,4179,MacCorkle Avenue,St. Albans,WV,38.3877837,-81.824261
342233618,1105,West Washington,Marquette,MI,46.5454983,-87.4183929
342268454,,,,,41.2866778,-81.1003052
342357822,5087,Camp Road,Hamburg,NY,42.7491078,-78.8533529
342378649,5727,West Gate City Boulevard,Greensboro,NC,36.0143791,-79.89644
342389609,1891,South State Road,Upper Darby,PA,39.959814,-75.2874879
342389796,6301,Albemarle Road,Charlotte,NC,35.2033972,-80.7380687
342613448,,,,,41.6067565,-80.5654635
342614022,5745,Heisley Road,Mentor,OH,41.7143782,-81.3002303
342624277,1350,South Power Road,Mesa,AZ,33.3907662,-111.685355
342649285,2185,53rd Avenue,Bettendorf,IA,41.5747218,-90.5017442
342652990,3183,Frontage Road,Gainesville,GA,34.2271918,-83.8655146
342654537,8001,Harper Drive Northeast,Albuquerque,NM,35.1593481,-106.5595104
342659330,3464,West 3500 South,West Valley City,UT,40.6969918,-111.9740473
342659813,1733,East Kimberly Road,Davenport,IA,41.5564426,-90.5497597
342664080,,,,,41.2809928,-81.2248221
343008881,12880,Saint Road 23,Granger,IN,41.7528237,-86.1193847
343010662,1185,South Vista Avenue,Boise,ID,43.5938733,-116.2142143
343108703,400,Elkhorn Boulevard,Rio Linda,CA,38.6834116,-121.4562173
343108778,4528,Las Positas Road,Livermore,CA,37.6996283,-121.7424805
343111471,1710,FL-77,Lynn Haven,FL,30.2322285,-85.6495494
343111542,325,Commercial Court,Venice,FL,27.1055975,-82.3853252
343116548,193,Glen Street,Glen Cove,NY,40.8623253,-73.6228285
343327894,,,,,48.6398854,-112.3398811
343330416,3250,General Degaulle Drive,New Orleans,LA,29.9261777,-90.0225835
343357262,,,,,33.9579311,-84.3029565
343474657,1100,South Hurstbourne Parkway,Hurstbourne,KY,38.228338,-85.5782396
343602458,5002,Welcome Way,Davenport,IA,41.5713559,-90.5723036
343709632,200,Northeast 167th Street,North Miami Beach,FL,25.9278466,-80.1959203
343716084,11600,Bluegrass Parkway,Jeffersontown,KY,38.2165332,-85.5396523
343974611,4072,Robert C Byrd Drive,,,37.8084243,-81.1847821
344058094,711,West Indian School Road,Phoenix,AZ,33.4944933,-112.0837502
344111634,201,East FM 1382,Cedar Hill,TX,32.5971172,-96.9405371
344343724,3650,Peachtree Parkway,Suwanee,GA,34.0690975,-84.1684144
344376777,659,East Broadway,Eugene,OR,44.0502461,-123.0830767
344391273,9145,Chamberlayne Road,Mechanicsville,VA,37.6487019,-77.4063289
344884542,3111,Hardy Street,Hattiesburg,MS,31.3251184,-89.3368449
345134115,1910,West 6th Avenue,Eugene,OR,44.0530103,-123.1216609
345145209,360,Western Avenue,Brighton,MA,42.3627763,-71.1369131
345304785,569,East Ordnance Road,Glen Burnie,MD,39.1961103,-76.5983341
345304788,7415,Ritchie Highway,Glen Burnie,MD,39.1864253,-76.6134028
345330851,3325,Washtenaw Avenue,Ann Arbor,MI,42.2567795,-83.6937967
345593630,3135,South Martin Luther King Boulevard,Lansing,MI,42.700216,-84.5667588
345595016,,,,,35.4752406,-85.0294374
345614723,11111,Bellefontaine Road,Spanish Lake,MO,38.7727841,-90.2207411
345660498,1819,West Mount Houston Road,Houston,TX,29.89749,-95.4298981
345732017,,,,,39.9721249,-75.1588196
346276237,2719,11th Street,Huntsville,TX,30.7180872,-95.5676784
346669436,14,South Main Street,Hellertown,PA,40.5672526,-75.34017
346898764,3806,Brewerton Road,North Syracuse,NY,43.1189526,-76.1431553
347009225,7702,McKnight Road,Pittsburgh,PA,40.5463446,-80.0163932
347399597,23742,Rockfield Boulevard,Lake Forest,CA,33.6277926,-117.7162082
347401156,2118,Cleveland Road West,Huron,OH,41.4068148,-82.5924616
347407666,1225,South University Avenue,Provo,UT,40.2173049,-111.6584305
347606537,22525,Woodward Avenue,Ferndale,MI,42.4585233,-83.1339994
347660963,,,,,47.2180031,-93.5293089
347722649,,,,,41.3503536,-79.7152176
347735847,4587,Town Center Parkway,Jacksonville,FL,30.2607624,-81.5286578
347778470,903,US Highway 80,Pooler,GA,32.1112035,-81.2363217
347944386,113,Mitchells Chance Road,Edgewater,MD,38.9302645,-76.5661738
347990595,1906,North Highway 64,,,36.6985627,-101.4838814
348043248,100,North La Grange Road,La Grange,IL,41.8183908,-87.8703604
348061519,901,West Union Street,Morganton,NC,35.7350296,-81.7099679
348101069,3209,Northeast 4th Street,Renton,WA,47.4879353,-122.1752708
348128084,1909,New Texas Road,Plum,PA,40.4506085,-79.7141983
348160261,2010,Clackamette Drive,Oregon City,OR,45.3689588,-122.6018031
348352019,820,East Berkeley Street,Gladstone,OR,45.3830775,-122.5820155
348382583,806,Imola Avenue,Napa,CA,38.2810701,-122.2755706
348495622,4557,Ohio River Boulevard,Pittsburgh,PA,40.4921485,-80.0621845
348842894,4618,William Flynn Highway,Allison Park,PA,40.5899863,-79.9479044
349509790,805,Highview Drive,Webberville,MI,42.6629856,-84.1978652
349580652,24511,Trabuco Road,Lake Forest,CA,33.655248,-117.7022344
349580774,5016,Bobby Hicks Highway,Gray,TN,36.4083149,-82.4752927
349671519,6485,Caroline Street,Milton,FL,30.6151365,-87.052237
349903439,,,,,38.4537035,-81.9364498
350275865,,,,,40.6806007,-80.301474
350390253,850,Eisenhower Boulevard,Harrisburg,PA,40.2405991,-76.8050856
350443611,5908,West Manchester Avenue,Los Angeles,CA,33.9596195,-118.3860819
350634443,606,East Lincoln Way,Morrison,IL,41.8076377,-89.9562718
350688544,879,North Dupont Highway,Dover,DE,39.1830019,-75.5310378
350692646,,Dupont Highway,Dover,DE,39.1988205,-75.5551567
350710034,39082,North Sheridan Road,Beach Park,IL,42.4293385,-87.8263674
350933465,49,Burkhardt Road,Evansville,IN,37.9779941,-87.473304
350939580,115,South Rosenberger Avenue,Evansville,IN,37.9781602,-87.628619
350955503,1351,George Dieter Drive,El Paso,TX,31.7282582,-106.3034448
351108383,8151,Southeast Lamphier Street,Milwaukie,OR,45.4533834,-122.5794736
351225033,909,North Saint Joseph Avenue,Evansville,IN,37.986383,-87.6000102
351475461,,,,,61.181331,-149.8323791
351698574,56,Robinhood Drive,Etters,PA,40.1537771,-76.8196634
351769908,209,East 29th Street,Loveland,CO,40.4220494,-105.0751951
351802085,12256,Paramount Boulevard,Downey,CA,33.9287675,-118.1479114
352148000,37,Epic Boulevard,,,29.8640505,-81.3427887
352419555,10529,Perry Highway,Wexford,PA,40.6101635,-80.0540578
352450810,2950,Holcomb Bridge Road,Alpharetta,GA,33.9896511,-84.2743527
352628229,2100,8th Court,West Linn,OR,45.3462542,-122.6509715
352654586,3540,South 8400 West,Magna,UT,40.6955141,-112.0924836
352693607,19893,East Smoky Hill Road,Centennial,CO,39.6130753,-104.7563115
352888931,8127,Olive Boulevard,University City,MO,38.6739151,-90.3470004
353015646,19200,Southwest Boones Ferry Road,Tualatin,OR,45.3809782,-122.7637452
353082345,1443,South Madison Road,Beloit,WI,42.5171625,-89.0632775
353326466,4990,Bayou Road,Pensacola,FL,30.4717808,-87.2081599
353365391,19525,Southwest Tualatin Valley Highway,Aloha,OR,45.4954065,-122.8784379
353742403,1465,Holcomb Bridge Road,Roswell,GA,34.0198074,-84.3184389
353893067,,,,,42.4089029,-88.6128728
353944143,811,Broadway Drive,Hattiesburg,MS,31.3116382,-89.3122592
353965260,6935,North 9th Avenue,Pensacola,FL,30.4964303,-87.1891277
353969831,1516,Southwest 114th Street,Burien,WA,47.5012833,-122.3544976
353983768,5858,South Santa Fe Drive,Littleton,CO,39.6109919,-105.0206341
354121765,607,Lewis Boulevard,Sioux City,IA,42.4968685,-96.3787246
354176759,7915,North Davis Highway,Pensacola,FL,30.5076975,-87.2220977
354362165,1301,Stelton Road,Piscataway,NJ,40.5418594,-74.4233677
354417262,44,Nichols Street,Spencerport,NY,43.1826617,-77.805806
354420518,810,Reece Road,Severn,MD,39.1373108,-76.686775
354603137,1500,Airport Boulevard,Pensacola,FL,30.4823977,-87.212758
354669361,310,Governors Drive Southwest,Huntsville,,34.7202877,-86.5839773
354869831,1788,Columbia Avenue,Columbia,PA,40.0312444,-76.4738767
354957180,815,East Cervantes Street,Pensacola,FL,30.4226105,-87.2073638
355042092,12350,Eastex Freeway,,TX,29.9020621,-95.3108748
355205889,,,,,44.0519745,-91.6378944
355405968,22,West Girard Avenue,Philadelphia,PA,39.9683236,-75.1356851
355866248,21335,Southwest Sherwood Boulevard,Sherwood,OR,45.3655799,-122.847674
356338436,102,West Pioneer Parkway,Grand Prairie,TX,32.7099408,-97.002838
356342299,1388,Maryland Avenue,Saint Paul,MN,44.9771879,-93.0426365
356688077,116,Carrollton Villa Rica Highway,Villa Rica,GA,33.7263235,-84.9390624
356870738,1975,South Union Avenue,Tacoma,WA,47.2399316,-122.4817251
357017302,1464,Ritchie Highway,Arnold,MD,39.0293286,-76.5049115
357019901,,,,,43.9765417,-83.9591518
357230383,703,A Avenue West,Oskaloosa,IA,41.2965783,-92.652513
357290205,,,,,38.2965773,-76.5081364
357297618,75,Old County Road,Littleton,NH,44.3079679,-71.8018102
357515794,4655,Knutsen Drive,Farmington,MN,44.6412514,-93.1620831
357515821,,,,,45.0470591,-93.5431224
357515952,1480,85th Avenue North,Brooklyn Park,MN,45.1092391,-93.3001195
357545722,2353,McKee Road,San Jose,CA,37.3670141,-121.8484692
357956393,6755,State Highway 303 Northeast,Bremerton,WA,47.6258671,-122.6293672
358271664,5019,Cottage Hill Road,Mobile,AL,30.648594,-88.1590744
358408791,730,West Norton Avenue,Norton Shores,MI,43.1912538,-86.2618748
358481313,3562,Katella Avenue,Los Alamitos,CA,33.8027574,-118.070644
358564856,4155,University Parkway,San Bernardino,CA,34.1660518,-117.3320469
358570043,424,Margaret Street,Plattsburgh,NY,44.7145776,-73.4457288
358583186,,,,,43.3596855,-72.175912
358717349,142,South George Street,York,PA,39.9598962,-76.7268774
358974448,233,Bravo Terrace,Port Orchard,WA,47.502281,-122.6438462
359053855,2881,Youngfield Street,Golden,CO,39.7577643,-105.1429101
359182546,611,East Main Street,Hummelstown,PA,40.2678847,-76.689792
359427124,,,,,39.7496952,-77.0937507
359505424,32797,John R Road,Madison Heights,MI,42.5325697,-83.1076282
359645018,2964,FL 136,White Springs,FL,30.3178662,-82.8055804
359917492,170,West Daniel Boone Parkway,,KY,37.1485501,-84.1140426
359997739,425,East Main Street,Pickens,SC,34.8849305,-82.7046185
360042861,16407,Detroit Avenue,Lakewood,OH,41.4850788,-81.8117605
360426790,,,,,41.702563,-122.6448908
360431145,10420,South Phillips Highway,Jacksonville,FL,30.17941,-81.5536277
360432095,253,State Street East,Jacksonville,FL,30.3326647,-81.6527145
360437612,1620,North School Street,Honolulu,HI,21.3352914,-157.8684704
360582166,6705,Pines Road,Shreveport,LA,32.4475738,-93.8637784
360604785,10760,Belleville Road,Belleville,MI,42.2239067,-83.4855709
360643026,332,Saint John Street,Portland,ME,43.6546811,-70.2802844
360757298,7487,North Ida Avenue,Portland,OR,45.5868736,-122.7389141
360764407,5,Roe Road,Travelers Rest,SC,34.9606567,-82.4358561
360945560,,,,,38.9179809,-94.3608653
360956952,411,Southpark Circle,Colonial Heights,VA,37.2565522,-77.3942822
360959448,227,Route 1,Falmouth,ME,43.7207889,-70.2320699
361046999,1001,South Jefferson Street,Cookeville,TN,36.1375265,-85.5026433
361053321,1376,International Speedway Boulevard,Daytona Beach,FL,29.1978553,-81.0551559
361433095,,,,,30.5544964,-88.1712332
361647769,4418,Williams Drive,Georgetown,TX,30.6817897,-97.7167909
362024478,,,Honolulu,HI,21.2783156,-157.7541336
362100233,4121,Erie Street South,Massillon,OH,40.7481549,-81.5175531
362165775,1702,East Cotati Avenue,Rohnert Park,CA,38.3356726,-122.6767082
362314057,,,,,45.1784773,-89.6514705
362331328,148,Portsmouth Avenue,Exeter,NH,42.9909279,-70.9300506
362334415,825,North Main Street,Orrville,OH,40.8472896,-81.764864
362439948,502,West Stanley Street,Granite Falls,WA,48.082758,-121.9750275
362682245,1,Haddon Avenue,Camden,NJ,39.9438229,-75.1173908
362817090,8961,US 51,Minoqua,WI,45.8864619,-89.7047777
362871191,905,East Highway 61,Winona,MN,44.028128,-91.6199419
363183801,63,Ocean Road,Greenland,NH,43.0452776,-70.8194006
363207483,44,Stanstead Road,Falmouth,VA,38.3428952,-77.4932397
363248001,3165,North Highway 67,Florissant,MO,38.8107698,-90.296951
363341585,15497,Panama City Beach Parkway,Panama City Beach,,30.2200502,-85.8658549
363617390,880,Horizon South Parkway,Grovetown,GA,33.4587819,-82.1928808
363659985,1797,West Point Road,Lagrange,GA,33.029198,-85.0706179
363809303,33,Meadow Street,Clinton,NY,43.0440112,-75.3851068
363809318,8522,Seneca Turnpike,New Hartford,NY,43.0796862,-75.3184555
363809354,1700,Genesee Street,Utica,NY,43.0892499,-75.2571735
363946676,171,North Genesee Street,Utica,NY,43.1099833,-75.2190289
364021612,4005,Elgin Street,Houston,TX,29.7279966,-95.3450935
364451024,303,East Oltorf Street,Austin,TX,30.2375286,-97.7519909
364682743,7007,West Wheatland Road,Dallas,TX,32.6476481,-96.9434016
364838316,,,,,30.3208551,-87.4212435
364957009,693,North Main Street,Torrington,CT,41.8143796,-73.121983
364961865,325,Union Street,Waterbury,CT,41.552615,-73.0307738
365007634,10180,North 4800 West Street,Cedar Hills,UT,40.4168414,-111.7730754
365138992,,Calle 3,,,18.3945011,-66.0412951
365235299,1250,West Elizabeth Street,Fort Collins,CO,40.5750249,-105.0999935
365364099,4100,University Drive,Houston,TX,29.7202836,-95.3403925
365415109,,Avenida San Patricio,San Juan,PR,18.3933422,-66.0843323
365561486,804,South Main Street,Normal,IL,40.5033753,-88.9942397
365598854,1835,East El Dorado,Decatur,IL,39.8458706,-88.9316734
365702633,,Av. Doña Felisa Rincón de Gautier,San Juan,PR,18.3582672,-66.0544134
365726446,2053,US Highway 41 North,Henderson,KY,37.8662649,-87.5734116
365764493,1434,Manheim Pike,Lancaster,PA,40.0708153,-76.3335241
365801800,5106,Nine Mile Road,Richmond,VA,37.5469254,-77.3640642
365923642,3820,Old Spanish Trail,Houston,TX,29.7018517,-95.3598434
365934532,5520,West Broad Street,Richmond,VA,37.5887371,-77.5015162
365936721,3000,Landmark Street,Greenville,NC,35.5747803,-77.3878317
365939699,3208,Northwest Yeon Avenue,Portland,OR,45.5456838,-122.7061274
366005978,,,,,18.4358516,-66.0512893
366049827,635,South Trooper Road,Audubon,PA,40.1280231,-75.4051866
366050752,1935,Tully Road,San Jose,CA,37.3248348,-121.8231318
366052580,609,South Davis Street,Nashville,GA,31.1993201,-83.251592
366127334,101,Lamp & Lantern Village,Town and Country,MO,38.6261264,-90.5164473
366167151,1661,Morse Road,Columbus,OH,40.0598686,-82.9748686
366172615,14026,Manchester Road,Manchester,MO,38.5946674,-90.4922845
366207766,11125,Midlothian Turnpike,Richmond,VA,37.5055417,-77.6030555
366385954,536,Post Road,Fairfield,CT,41.1492161,-73.2447873
366388837,37445,Highway 26,Sandy,OR,45.4009638,-122.2786219
366490801,1535,Burnt Boat Drive,Bismarck,ND,46.8305476,-100.8171863
366523008,3215,Kennedy Boulevard,Union City,NJ,40.7755062,-74.0317297
366528706,7207,Lakes Boulevard,Lake Park,GA,30.6799051,-83.2254096
366608265,,,,,45.7803986,-122.5435327
366751396,1230,Canton Road,Akron,OH,41.0318976,-81.4287914
366886944,6000,Gulf Freeway,Houston,TX,29.7129034,-95.3134724
367161618,1240,Bristol Pike,Bensalem,PA,40.0716035,-74.9662152
367165660,,,,,43.1370384,-115.6642658
367183669,5214,River Road,Bethesda,MD,38.9647071,-77.1043598
367290011,876,Nevitt Road,Burlington,WA,48.4684771,-122.3437368
367308548,680,Old Mill Road,Millersville,MD,39.1177835,-76.634121
367500897,,,,,43.1261786,-115.7005338
367896319,209,Western Avenue,Augusta,ME,44.3143156,-69.7989881
368009225,1035,Interstate 35 South,New Braunfels,TX,29.6851962,-98.1249552
368071347,1470,Bethlehem Pike,North Wales,PA,40.2095966,-75.2242906
368094600,1450,Molalla Avenue,Oregon City,OR,45.3348481,-122.5897176
368215371,531,Westport Avenue,Norwalk,CT,41.1278323,-73.3848749
368216564,8320,Niagara Falls Boulevard,Niagara Falls,NY,43.0901901,-78.9693915
368231207,12026,Northeast Airport Way,Portland,OR,45.5668508,-122.5372038
368247171,18320,Southeast Stark Street,Portland,OR,45.5186813,-122.4747417
368265895,10245,Northeast Halsey Street,Portland,OR,45.5338629,-122.5570168
368270574,3330,Northeast 82nd Avenue,Portland,OR,45.5469737,-122.5783616
368304159,6370,Babcock Road,San Antonio,TX,29.5436529,-98.6149264
368323113,,,,,46.2649728,-96.6179923
368376734,74,Reaville Avenue,Flemington,NJ,40.4998907,-74.8538141
368467242,13500,Hg Trueman Road,Solomons,MD,38.3457473,-76.4610459
368508976,1708,East 1st Street South,Tulsa,OK,36.1582745,-95.9667039
368547935,12109,Northeast Glisan Street,Portland,OR,45.5266946,-122.5382245
368705457,2231,Northeast 181st Avenue,Portland,OR,45.5384517,-122.4777364
368854853,100,North Bolingbrook Drive,Bolingbrook,IL,41.6989391,-88.0678444
368854854,675,North Weber Road,Romeoville,IL,41.6510745,-88.1241389
368887994,1059,East Tucson Marketplace Boulevard,Tucson,AZ,32.1875406,-110.9558875
368901584,12017,West Alameda Parkway,Lakewood,CO,39.7091759,-105.1347035
368952935,663,Lafayette Road,Hampton,NH,42.9459849,-70.832578
368955872,1010,East Main Street,Union,MO,38.4453375,-90.9970824
368975827,1120,Miller Park Way,West Milwaukee,WI,43.0201281,-87.9690171
368990306,926,East Indian School Road,Phoenix,AZ,33.4951122,-112.0618076
369017704,13131,Kingston Avenue,Chester,VA,37.3466525,-77.3421998
369158770,9100,Southeast Powell Boulevard,Portland,OR,45.4971676,-122.5698833
369177617,607,East Laburnum Avenue,Richmond,VA,37.5852215,-77.4230391
369196093,6850,Forest Hill Avenue,Richmond,VA,37.5384471,-77.5211076
369222916,,,,,34.2145264,-80.9810593
369271040,6510,Foothill Boulevard,Tujunga,CA,34.2448772,-118.2742181
369323771,1250,East 1st Avenue,Broomfield,CO,39.9147658,-105.0572353
369611047,154,McGavock Pk,Nashville,TN,36.1706619,-86.6801351
369863854,3750,Forest Lane,Dallas,TX,32.9091781,-96.8544509
370053895,,,,,34.8644793,-118.1763565
370064370,10809,North May,The Village,OK,35.5798412,-97.5675369
370091992,1901,Pocahontas Trail,York County,,37.2477191,-76.6583979
370120412,8129,George Washington Memorial Highway,York County,VA,37.19018,-76.4884625
370124779,2635,Geo Wash Mem Highway,York County,VA,37.1215251,-76.4579093
370207756,4185,North Valdosta Road,Valdosta,GA,30.8964832,-83.330966
370282953,3020,East Desert Inn Road,Las Vegas,NV,36.1301073,-115.1093794
370325914,2814,Northeast Andresen Road,Vancouver,WA,45.6427838,-122.6012642
370379196,926,Bandera Road,San Antonio,TX,29.4577954,-98.5550118
370379892,3308,South McCarran Boulevard,Reno,NV,39.4846608,-119.7476615
370418266,515,Haggerty Road,Walled Lake,MI,42.5344577,-83.4386021
370418267,21050,Haggerty Road,Novi,MI,42.4403245,-83.4352598
370420381,4521,John Tyler Highway,Williamsburg,VA,37.2523626,-76.7641675
370434008,9193,Barhamsville Road,James City County,,37.4163882,-76.8208145
370437214,6473,Richmond Road,James City County,,37.3403832,-76.755352
370587835,1944,North Monroe Street,Tallahassee,FL,30.4666905,-84.2850258
370921373,,,,,44.0199458,-88.1535854
370930708,,,,,21.9047642,-159.5848676
371066439,1567,Northeast Burnside Road,Gresham,OR,45.5040173,-122.4159403
